,username,mentionedUsers
8160,paz_zarateb,"['DavidOlusoga', 'mahatua_']"
8161,AlexUsherHESA,[]
8162,withoutaplain,[]
8163,LisaALindsay,['CNN']
8164,DrMarkDoyle,[]
8165,chembah,[]
8166,analuciaraujo_,[]
8167,9jaherald,[]
8168,justaman197153,[]
8169,chichinwaafrica,[]
8170,sammymagdy,[]
8171,IamBenBlaze,[]
8172,MajorTwildo,[]
8173,hubtainment,['hubtainment']
8174,Jaycy3,[]
8175,Kindagatten,[]
8176,allafrica,[]
8177,thecableng,[]
8178,Blackhairnet,[]
8179,pedrotonye,[]
8180,cxdedlee,[]
8181,Royalty53553860,[]
8182,iam_rilli,[]
8183,Garymcbrigde,[]
8184,RasMajesty,[]
8185,nafulaFashion,[]
8186,SIR3PU,[]
8187,joyceonyekwere,[]
8188,LatestNewsngr,[]
8189,OD18,[]
8190,Oladipobenoluso,[]
8191,boirappet,[]
8192,ehyordaboss2,[]
8193,alimi31967655,[]
8194,Morningstarnai1,[]
8195,9javenue,[]
8196,Udokabestluv,[]
8197,esutparrot,[]
8198,MajorTwildo,[]
8199,RowzyRadio,[]
8200,RowzyRadio,[]
8201,talkofnaija,[]
8202,GazetteVima,['GazetteVima']
8203,VnpVntv,[]
8204,rojochajari,['cnni']
8205,VnpVntv,[]
8206,daniel_update1,[]
8207,RespectBlues1,[]
8208,ngnewsreel,['bellanaija']
8209,mu_nite,[]
8210,blacknewszone,[]
8211,BarbaraNavarro,['cnni']
8212,Ellaviv2,[]
8213,Ellaviv2,[]
8214,Agvictorplanet,[]
8215,HivosTV,['YouTube']
8216,HivosTV,['YouTube']
8217,NewsFetchers,[]
8218,AdesinaIi,[]
8219,AltAfricaNews,[]
8220,Ibrahimiybm,[]
8221,Penseuse,['CNN']
8222,TobyShort_art,[]
8223,misheal_israel,[]
8224,TheAfricaMentor,['TheAfricaMentor']
8225,platinum_fabz,[]
8226,iambabikay,[]
8227,funny_aquila,[]
8228,gidipurity,[]
8229,GraphixBliss,[]
8230,Talkish_maan,[]
8231,iam_wytdiamond,[]
8232,Iam2kleen,[]
8233,zara_tha_gemini,[]
8234,AishaAbdullahi3,[]
8235,MeenatNigeria,[]
8236,iam_princevee,[]
8237,veenaija247,[]
8238,EdDixon937,['CNN']
8239,wahalabwoi,[]
8240,MisterSojay,[]
8241,dboxshowafrica,[]
8242,Apollo_magazine,[]
8243,babnornor,[]
8244,ayokaprincess,[]
8245,Ms_Omar23,[]
8246,dboxshowafrica,[]
8247,BERRYFINGAZZ,[]
8248,Naijapals,[]
8249,phoenix8663,[]
8250,NEWSAFRICATV1,[]
8251,dboxshowafrica,[]
8252,GistReel,[]
8253,uogbuji,[]
8254,YhelloMedia_Inc,[]
8255,24vibes_com,[]
8256,ot_mega,[]
8257,mrdasar,[]
8258,EomopariolaTVC,[]
8259,NevidaB,[]
8260,HavyPage,[]
8261,TheDanielDallas,[]
8262,tv360nigeria,[]
8263,globalissuesweb,[]
8264,AfricanElements,[]
8265,JohnsonDelreo,[]
8266,wahalabwoi,[]
8267,zyiteblog,[]
8268,Julia_Blaise,[]
8269,NewsDeyNigeria,[]
8270,iambosslawrence,[]
8271,akinlademoyo,[]
8272,DeeKingShugar,[]
8273,deeplookers,[]
8274,afro100media,[]
8275,TheOgbeniOpa,[]
8276,allafrica,[]
8277,khalilhumam,[]
8278,EnigeriaNg,[]
8279,NickEdenHaslam,[]
8280,NewsFetchers,[]
8281,ThrowbackTimes,[]
8282,breakingnewsnig,[]
8283,themes_forest,[]
8284,247NNU,[]
8285,dejiih,[]
8286,PremiumTimesng,[]
8287,platinum_fabz,[]
8288,Ibrahimiybm,[]
8289,iambabikay,[]
8290,funny_aquila,[]
8291,gidipurity,[]
8292,GraphixBliss,[]
8293,Talkish_maan,[]
8294,iam_wytdiamond,[]
8295,Iam2kleen,[]
8296,zara_tha_gemini,[]
8297,AishaAbdullahi3,[]
8298,MeenatNigeria,[]
8299,officialgidip,[]
8300,cnni,[]
8301,ReposthubNg,[]
8302,Tori_Nigeria,[]
8303,AishaLAbdullahi,[]
8304,michaelluongo,[]
8305,ShugaAkosa,[]
8306,DJone01,[]
8307,bellanaija,[]
8308,GeoffSpender,[]
8309,fatylyceramics,[]
8310,bgometi_gomez,[]
8311,ifedollapoh,[]
8312,ifedollapoh,[]
8313,PeoplesArchiveK,[]
8314,krimemc,[]
8315,infonation2,[]
8316,supersonic_ph,['cnni']
8317,AfricaFactsZone,[]
8318,Jonilar,['cnni']
8319,AkposMekoma,[]
8320,VictorEjechi,[]
8321,annectnr,[]
8322,ICONOREOLUWA,[]
8323,purrples,[]
8324,OjealaroF,[]
8325,enebome,[]
8326,keendawit,['cnni']
8327,LangstonReview,[]
8328,sayomartin,[]
8329,LangstonReview,[]
8330,FelyTchaco,[]
8331,Mz_Tolumeduna,[]
8332,afropresencia,['CNN']
8333,Prince_kambale,['googlenews']
8334,AlcornINC,[]
8335,ERR_Librarian,[]
8336,Scrumhalf1,['CNN']
8337,Entologist,[]
8338,3icn_llp_llc,[]
8339,TulaniNgwenya87,[]
8340,DrMaxKoss,"['ISDBund', 'hparzinger']"
8341,prettyzoely,[]
8342,ashantiaml,[]
8343,amrelkadi,[]
8344,peruenlanoticia,[]
8345,helen_zidon,['CNN']
8346,DrMaxKoss,"['juergenzimmerer', 'guardian']"
8347,NgozichiOmekara,['CNN']
8348,PatersonMaryann,['CNN']
8349,funmiyiola,[]
8350,aaladawiya,['CNN']
8351,Kizito256,['CNN']
8352,chasdiem,[]
8353,mankelv,[]
8354,mankelv,[]
8355,LeenBoer,[]
8356,paigevantassel,['CNN']
8357,brianspann1,[]
8358,MediaBells,[]
8359,Marcacarr,[]
8360,genshakgolak,[]
8361,Epopteia,[]
8362,DudekLinda,[]
8363,legitngnews,[]
8364,carmenmccain,[]
8365,biret,[]
8366,ndubuchi,[]
8367,HistoryHeroes,[]
8368,EphremKITOYI,[]
8369,azblack007,[]
8370,KingMuchui,[]
8371,kdaniels264,['CNN']
8372,peggymarieldn,['CACuriousThing1']
8373,CACuriousThing1,[]
8374,tilevbare,['CNN']
8375,OneOfTheRareFew,[]
8376,xaynabii,[]
8377,Matrixity,[]
8378,paul_omoruyi,"['GovernorObaseki', 'EdoStateGovt', 'HonPhilipShaibu', 'EngrObude', 'CNNAfrica', 'crusoeosagie2']"
8379,th_conversation,[]
8380,anamafalda1992,[]
8381,afronola,[]
8382,chinafrica1,['britishmuseum']
8383,thenewzreel,[]
8384,abuezeltd,['cnni']
8385,Anarchaeologist,[]
8386,wolfeman50,[]
8387,DrAlakbarov,[]
8388,SilentPartner1,[]
8389,AlexThuo,[]
8390,djnatturner,['CNN']
8391,NigeriaNewsWeb,[]
8392,mmadeleye1,[]
8393,dan_chuma,[]
8394,RTarpley,[]
8395,AFRICASeenHeard,['CNN']
8396,GoAfricaNetwork,[]
8397,newstermer,[]
8398,ONAmaycroft,"['Gidi_Traffic', 'ASIRIMagazine']"
8399,Zaid_Almahdawi,[]
8400,AidaOpokuMensah,[]
8401,roteespero,[]
8402,MGolub_LAC,['CNN']
8403,zayyadbismat,[]
8404,artatlegacy,[]
8405,dzikiges,[]
8406,cnni,[]
8407,morakinyo1tunde,[]
8408,stevenacurtis,['CNN']
8409,CNNAfrica,[]
8410,gdibarry,['null']
8411,DemiLovatoTH,['null']
8412,afdcz,['cnni']
8413,Urch_mann,[]
8414,Glasgowgangland,[]
8415,cgartadvisory,[]
8416,silvareader,"['tiffanyjenkins', 'OUPHistory']"
8417,OU_FASSTEST,[]
8418,bajamushiya,[]
8419,Apollo_magazine,[]
8420,CACuriousThing1,['mcsts']
8421,Aurelius161180,[]
8422,folukeifejola,['folukeifejola']
8423,VernonSys,['Apollo_magazine']
8424,sensirae,"['PodiTalk', 'Ruairi_OB']"
8425,sensirae,"['PodiTalk', 'Ruairi_OB']"
8426,ABCCharity,[]
8427,vanportmosaic,[]
8428,Stu_N,"['zinaalfa', 'JENDELLA']"
8429,kenford,[]
8430,utterlybespoke,[]
8431,ancomfin,"['muellmannus', 'shaun_jen']"
8432,MCatPlaneteMars,[]
8433,BidariSreenivas,"['IndiaPrideProj', 'anuraag_saxena']"
8434,olualake,['BBCWorld']
8435,wedreamafrica,[]
8436,wendykirorei,[]
8437,esanland,[]
8438,AninhadaBest,[]
8439,PaulHenriCadier,['LBC']
8440,KellyCrowWSJ,[]
8441,MashedHeritage,[]
8442,paz_zarateb,['DavidOlusoga']
8443,paz_zarateb,[]
8444,that_flojo,"['sussexmod', 'HackneyAbbott']"
8445,salib0329,[]
8446,blancdevereau,[]
8447,funpet007,[]
8448,Artnose,[]
8449,ehive,['Apollo_magazine']
8450,CumbriaFun,[]
8451,ARQUETOPIA,[]
8452,onyxgod32,[]
8453,adaeze_990,[]
8454,PolycarpJ01,[]
8455,pdscott,[]
8456,mariaaveg,[]
8457,rogueclassicist,[]
8458,ReggieAkpata,['BBCKasiaMadera']
8459,VardasGeorge,[]
8460,lmhoxford,['DavidOlusoga']
8461,Babatoks,[]
8462,AnComDrSucy,['aPebbleInTheSky']
8463,agnes_ladon,[]
8464,RadiolArt,[]
8465,DJPenick,[]
8466,artcrimeHQ,[]
8467,artrecovery,[]
8468,RoadrunnerA,[]
8469,elginism,[]
8470,MuseumsCouncil,[]
8471,aservais1,[]
8472,tamaraprincess,[]
8473,BmillsBilly,[]
8474,DiplomaticIfe,[]
8475,willshome,[]
8476,ZareerMasani,['KimAtiWagner']
8477,LNevilleRolfe,[]
8478,KimAtiWagner,['ZareerMasani']
8479,AmniRusli,[]
8480,davidfatunmbi,[]
8481,ValerieAmos,[]
8482,VicOgana,[]
8483,chinafrica1,[]
8484,cgtnafrica,[]
8485,elginism,[]
8486,ronkelawal,[]
8487,AFRICASeenHeard,[]
8488,blacknewszone,[]
8489,TheVoiceNews,[]
8490,Apollo_magazine,[]
8491,I_am_ShukriM,[]
8492,skirri,"['wishawcross', 'MartinJDocherty', 'britishmuseum']"
8493,TheVoiceNews,[]
8494,Graham_Bowley,[]
8495,aimua,['britishmuseum']
8496,drop_BP,['britishmuseum']
8497,joshspero,[]
8498,fronology,[]
8499,18_3_Therapies,"['BoujiSupreme', 'kelechnekoff', 'britishmuseum']"
8500,ElmerPalaceSE25,[]
8501,lizzypearson,[]
8502,Dr_NdodanaBreen,[]
8503,SCLegalGirl,[]
8504,Orgetorix,['thetimes']
8505,juergenzimmerer,['coloniallegacy']
8506,paz_zarateb,[]
8507,paz_zarateb,['CLEUCl']
8508,Loms2009,[]
8509,Glasgowegian,['bellshillbaker']
8510,juergenzimmerer,[]
8511,MichaelDPress,[]
8512,alexmarshall81,[]
8513,dubioushandle,"['PunishedJBP', 'Russianbot14881', 'Race__Realist', 'StagaZigfried', 'newscientist', 'StevePittelli', 'EnderRaptor']"
8514,BasilioUmberto,[]
8515,This_is_Europe,[]
8516,bangingbookclub,[]
8517,vtekrules,"['britishmuseum', 'elginism']"
8518,sec1189,['britishmuseum']
8519,ChaoTayiana,[]
8520,Diversehistory2,[]
8521,henryrowsellArt,[]
8522,ianmnoone,[]
8523,Justin_Hewart,['Pitt_Rivers']
8524,MichaelDPress,['photograph_tut']
8525,photograph_tut,['mfaboston']
8526,davidokoro1,[]
8527,Diversehistory2,[]
8528,briecollects,"['georgiafasano', 'UFMuseumStudies']"
8529,IAL_art_law,"['britishmuseum', 'QMSchoolofLaw']"
8530,Diversehistory2,[]
8531,buyuafrika,[]
8532,alphaomegaarts,[]
8533,sgconlaw,[]
8534,IRhistory,[]
8535,Lctiam,['YouTube']
8536,buyuafrika,[]
8537,Diversehistory2,[]
8538,africhroyale,[]
8539,akockelkoren,['trouw']
8540,africhroyale,[]
8541,elginism,[]
8542,trouw,[]
8543,Opiniestukken,[]
8544,JoshuaHoffman75,"['MirandaKaufmann', 'britishmuseum', 'aaprocter', 'artnet']"
8545,alphaomegaarts,[]
8546,emma_hybrid,[]
8547,TheNerveAfrica,[]
8548,artequesta,['artnet']
8549,artsocialtech,[]
8550,michaeljwaldron,[]
8551,Ohafrikans,[]
8552,KnowThyselfFADA,[]
8553,MirandaKaufmann,"['britishmuseum', 'aaprocter', 'artnet']"
8554,danieloberko,[]
8555,ancestry_my,[]
8556,KathleenNdongmo,[]
8557,RachelCockett,[]
8558,AmyasNaegele,[]
8559,loba_femme,[]
8560,impressionismx,[]
8561,cwjroberts,['colinfreeman99']
8562,DePaulArtHist,[]
8563,KaraboJavas,[]
8564,IcomOfficiel,['artnet']
8565,IlTuriCosta,[]
8566,lossonpierre,[]
8567,BryanShelmon,[]
8568,JoseTrujilloArt,[]
8569,FranciskaB,"['eatingwithgods', 'WAfricaHistory', 'CulturesWAfrica']"
8570,osaze_amadasun,[]
8571,8Mhaynes5,[]
8572,Metropolitanvik,[]
8573,FranciskaB,"['WAfricaHistory', 'CulturesWAfrica', 'eatingwithgods']"
8574,FranciskaB,[]
8575,iKbaker,[]
8576,BlackBritish_B,[]
8577,briecollects,"['georgiafasano', 'UFMuseumStudies']"
8578,Shannon_E_Henry,[]
8579,Diversehistory2,[]
8580,MarrakechiaBB,[]
8581,loba_femme,[]
8582,multifacets,[]
8583,AFRICASeenHeard,[]
8584,BrandedAfrican,[]
8585,ConceptionNYC,[]
8586,AA_Kultur,[]
8587,ofurhe,[]
8588,medievalpoc,[]
8589,CultureBis,[]
8590,MoM_Project_UK,[]
8591,selusava,[]
8592,artnet,['juergenzimmerer']
8593,victorkesha,[]
8594,timkun69,[]
8595,Austynzogs,['Gidi_Traffic']
8596,OkayAfrica,[]
8597,AcayeKerunen,[]
8598,ArtsJournalNews,[]
8599,victorsozaboy,[]
8600,DailyArtSpirit,[]
8601,cgartadvisory,[]
8602,AdamAmosArtist,[]
8603,AmosMostert,[]
8604,markf_wallace,[]
8605,earlrmerrill17,[]
8606,mfcunhaa,['britishmuseum']
8607,suyinsays,[]
8608,coloniallegacy,"['juergenzimmerer', 'unihh', 'artnet']"
8609,juergenzimmerer,['artnet']
8610,monicabello,[]
8611,FutureWorldCen,[]
8612,adebuwaakpiri,[]
8613,JoseTrujilloArt,[]
8614,Vic_Gemini,[]
8615,iamsocialdana,[]
8616,PierreCiric,[]
8617,JoseTrujilloArt,[]
8618,futureofmuseums,[]
8619,MuseumsUpdate,[]
8620,Apollo_magazine,[]
8621,MuseumsCouncil,[]
8622,londonartnews,[]
8623,Apollo_magazine,[]
8624,Cultura_CP,[]
8625,BjornJensen4,[]
8626,charliercf,[]
8627,ecampfens1,[]
8628,geoffreyyork,[]
8629,joshspero,[]
8630,emeka_okafor,[]
8631,StanMorre,['volkenkunde']
8632,PlukPet,['volkenkunde']
8633,RobertBusschots,"['volkenkunde', 'YouTube', 'britishmuseum', 'AfrikaMuseum', 'Tropenmuseum']"
8634,Diversehistory2,[]
8635,shezza_t,[]
8636,juergenzimmerer,[]
8637,Diversehistory2,[]
8638,ParkwoodPrimary,[]
8639,RFitzroyAcademy,[]
8640,Diversehistory2,[]
8641,salib0329,['PhilACarpenter']
8642,WillowfieldSch,"['WillowfieldSch', 'britishmuseum']"
8643,matculture4ever,"['salib0329', 'PhilACarpenter']"
8644,salib0329,[]
8645,YTJohnson,[]
8646,JoeBurnsMCR,[]
8647,Diversehistory2,[]
8648,TucyTales,"['ElizMarlowe', 'wmarybeard']"
8649,Chimaera000,['medievalhistory']
8650,rafandrews,"['wisemanryder', 'Suck_my_bress', 'SteelSpace', 'BBCNewsnight', 'kehinde_andrews']"
8651,BlkHistStudies,[]
8652,damazingbiizo,['YouTube']
8653,bookgirl33,"['SamuraiKnitter', 'fidelioscabinet', 'McIver_AD']"
8654,ParkwoodPrimary,[]
8655,dayoconnect,['AJStream']
8656,AJStream,[]
8657,Cynsharpe,['museumhue']
8658,intlibecosoc,"['AJENews', 'DsaAfrica']"
8659,DTRenney,['ChrisFarrelly']
8660,Mike591,['ChrisFarrelly']
8661,ChrisFarrelly,[]
8662,nehabnk,[]
8663,VardasGeorge,['elginism']
8664,elginism,[]
8665,VardasGeorge,"['britishmuseum', 'acropolismuseum']"
8666,Illustrious_Cee,['TerriGivens']
8667,VardasGeorge,"['myrsinizorba', 'cultureGR', 'britishmuseum', 'acropolismuseum']"
8668,DarlingtonMicah,[]
8669,raulrey0,['YouTube']
8670,folukeifejola,['tony_eccles']
8671,Slavenic,[]
8672,smidbob,[]
8673,RICHKITINTL,"['MichaelLCrick', 'NGRPresident']"
8674,M0sstr00per,"['BillWeinsteinOH', 'KhalidAlThaniQA', 'yoni_yonder', 'BaruchMaimon', 'Darkplumm911', 'JudgeFudge5', 'AIeiad', 'pursuinjustice', 'afsaneh_j', 'ilan0548', 'JusticeVSLies', 'NycelT', 'times3stillpat', 'SDeitch', 'Gene_Starwind', 'dlsmith0817', 'RAMPAGEONGOV', 'Hakimyasin', 'jeffrico', 'KHPRA', 'Immort4l_Legacy', 'TzipiChaiYay', 'savtah8', 'Pakeha56', 'Verethregna', 'JohnFrum7', 'israelradioguy', 'jdlmike', 'AdamElonListen', 'jauharkhan23', 'RobertGSilvermn', 'MactavishKev', 'TeachESL', 'Michael__Levy', 'Marilynrules1', 'Zionist_Post', 'HardLikeJelly', 'joshbachlaw', 'iwasalahk', 'Israellycool']"
8675,maigemu,[]
8676,eliasedu,['theresa_may']
8677,osaze_amadasun,[]
8678,smokyla,['theresa_may']
8679,ShovelRemi,[]
8680,rhaplord,[]
8681,paige_writes,[]
8682,Diversehistory2,[]
8683,Diversehistory2,[]
8684,jiJonathon,"['LBC', 'ianpaynesport']"
8685,gnchevalier,[]
8686,folukeifejola,['folukeifejola']
8687,EDOPPLEMAGAZINE,[]
8688,bermachis,['the']
8689,aaprocter,[]
8690,OrisunCo_,['victorsozaboy']
8691,FarabaleAfrica,['victorsozaboy']
8692,hasdrupal,[]
8693,ArtstringsBlog,[]
8694,Diversehistory2,[]
8695,AfricanBronze,[]
8696,midgeporterdes1,['howardhardiman']
8697,Was_Ihr_Wollt,['coloniallegacy']
8698,Kevin_Masters_,['AJENews']
8699,Onaroghene_O,['istockhistory']
8700,acgodliman,['caraellison']
8701,DiLeed,"['8bitteacher', 'magpie_ms']"
8702,revkollektiv,['FerrettiRobin']
8703,Diversehistory2,[]
8704,cevans3,['WEHC2018']
8705,ARQUETOPIA,[]
8706,natarajansdance,[]
8707,mynaijanews2,[]
8708,realtorynews,[]
8709,vanguardngrnews,[]
8710,LinimentCake,['KosherSoul']
8711,iamsocialdana,[]
8712,NigeriaTodayNG,['FridayPostsNg']
8713,AbjStoryteller,['EromoEgbejule']
8714,FBMA_Igbo,[]
8715,Redkarenk,"['simon_schama', 'PBS', 'mfaboston']"
8716,realtorynews,[]
8717,toshocrypto,[]
8718,realtorynews,[]
8719,vanguardngrnews,[]
8720,archaeoa1,"['SharynVolk', 'DanPotterEgypt', 'britishmuseum']"
8721,coloniallegacy,"['juergenzimmerer', 'dwnews']"
8722,WholesaleHotels,[]
8723,ChrisFarrelly,['UtopiaKun']
8724,AbjStoryteller,['EromoEgbejule']
8725,DonnininoS,[]
8726,smallstarters,[]
8727,Makahorney,[]
8728,KaraWSwanson,['ProfAtuahene']
8729,MichaelDPress,[]
8730,Quatr_us,['DerilloEyob']
8731,Alexa_Banal,['Thirty_Banal']
8732,Anarchaeologist,['HistoryScotland']
8733,Sabine75006,['usnews']
8734,BlackHerStoryWk,[]
8735,Fi5Drums,[]
8736,juergenzimmerer,[]
8737,DiLeed,['ieshasmall']
8738,CultureBis,[]
8739,GlobalHeritage,[]
8740,Search__Engine,['YouTube']
8741,thebeercolonel,[]
8742,emeka_okafor,[]
8743,TheCAAdvocate,[]
8744,juergenzimmerer,"['coloniallegacy', 'qzafrica']"
8745,GallionsMount,[]
8746,BydysawdCatrin,"['llcwlg', 'crisdafis', 'AmgueddfaCymru', 'britishmuseum']"
8747,gboyegaAdedeji,[]
8748,SilentPartner1,[]
8749,CNNAfrica,[]
8750,VicOgana,[]
8751,XAConsulting,[]
8752,Archaeology_IN,[]
8753,EURACC,['alfonslopeztena']
8754,akemmapapa,['CNN']
8755,alfonslopeztena,[]
8756,TheAfricaMentor,['TheAfricaMentor']
8757,sarahebeech,['CNNAfrica']
8758,petetaylor97,['buffsoldier_96']
8759,AFRICASeenHeard,[]
8760,buffsoldier_96,[]
8761,buffsoldier_96,[]
8762,IAlakija98,[]
8763,BGTrust,[]
8764,sseye3,[]
8765,Abdulbari92,[]
8766,JanineGeorg,['HornimanMuseum']
8767,MAShopping_,[]
8768,ThandiLoewenson,"['aaprocter', 'aaprocter']"
8769,anamafalda1992,[]
8770,Gail_Lord,[]
8771,lisapongeC,['ATLBlackStar']
8772,theleadingpost,[]
8773,jenkers_en,[]
8774,denuribe73,[]
8775,DoyenneArcanna,['cnni']
8776,KeshiSunday,[]
8777,nviyof,['CNN']
8778,empatlawrence,[]
8779,cnni,[]
8780,CNN,[]
8781,SpencerLeone,[]
8782,C3Twitty,[]
8783,TinctureOfMuse,['HornimanMuseum']
8784,themovehub,[]
8785,SmashBlockTV,[]
8786,SmashBlockTV,[]
8787,TheBlack_Board,[]
8788,DavidCarver,[]
8789,carlsmith1969,['ATLBlackStar']
8790,ZemiraN,[]
8791,TheWire985,[]
8792,SAW_30,[]
8793,deeliciousmocha,['ATLBlackStar']
8794,ATLBlackStar,[]
8795,bestblacknews,[]
8796,TheBlack_Board,[]
8797,AshleiC6,['ATLBlackStar']
8798,RadioBlackOn,[]
8799,blacknewszone,[]
8800,BLM_Report,[]
8801,StanleyGBuford,[]
8802,bizchats,['ATLBlackStar']
8803,katiehall1979,['DavidJHibbert']
8804,DavidJHibbert,['katiehall1979']
8805,WalkofTruth,[]
8806,rhaplord,[]
8807,TrendTweet_NG,[]
8808,TinctureOfMuse,['HornimanMuseum']
8809,Shan1272,"['inspiredbybiko', 'britishmuseum']"
8810,paulrogers002,[]
8811,paulrogers002,[]
8812,realzenithfx,[]
8813,ObelWilliam,['YouTube']
8814,museumethics,[]
8815,BelindaOtas,['AJENews']
8816,BCRPM,[]
8817,jack39191527,['nickmirzoeff']
8818,jack39191527,['ReutersAfrica']
8819,jack39191527,"['w_carruthers', 'johngiblin']"
8820,Was_Ihr_Wollt,[]
8821,suzanalou,"['TracieLVaughn', 'Nubia63802943']"
8822,aishatthemuseum,[]
8823,akbarzamir,['britishmuseum']
8824,sokohisa,[]
8825,ngutahs,[]
8826,talkingdrumag,[]
8827,yfwills,['BBCNews']
8828,SkyGabriel_,['YouTube']
8829,ReutersAfrica,[]
8830,chembah,[]
8831,QubicGalactic,"['SomeAssHat666', 'DopeDave94', 'FilmGob', 'nerdywilliams']"
8832,ThinleyPongteng,['folukeifejola']
8833,ellymariasymons,[]
8834,VardasGeorge,[]
8835,Nilou73102341,['Reuters']
8836,apicknell,[]
8837,timkun69,[]
8838,mykilmarnock,[]
8839,osasuo,[]
8840,thegaycousin,['AJEnglish']
8841,malonebarry,[]
8842,AmburgerBear,"['EnClaudeNeuf', 'shelbz_hartley', 'imburningalot']"
8843,Catachresticals,['talkingparcel']
8844,african_glitz,[]
8845,cafeconlethe,[]
8846,sistazai,['AJENews']
8847,eNCA,[]
8848,etvNewsSA,[]
8849,Brought_to_You,[]
8850,Mela_abuja,[]
8851,ArtLawPosts,[]
8852,MadgeDresser,['folukeifejola']
8853,srbnews0,['crimesofbrits']
8854,_starsiren,[]
8855,timkun69,[]
8856,kevinrskinner,[]
8857,oxfordastrology,[]
8858,PavelMyltsev,['AJENews']
8859,LamontLilly,['TelegraphNews']
8860,trueblue51,['AJEnglish']
8861,warfield426,[]
8862,India24Livenews,['YouTube']
8863,AdesuwaVO,[]
8864,african_glitz,[]
8865,folukeifejola,[]
8866,meetingfaith,['crimesofbrits']
8867,350Perth,['AJEnglish']
8868,BlkHistStudies,[]
8869,ghulamashraf,['crimesofbrits']
8870,juergenzimmerer,"['dwnews', 'AJEnglish', 'CirajRassool', 'AA_Kultur', 'Mi_Muentefering']"
8871,ReposthubNg,[]
8872,ProofRConsult,['crimesofbrits']
8873,Boris_Patriot,[]
8874,KOKOLEVELS04,[]
8875,wahalabwoi,[]
8876,crimesofbrits,[]
8877,f_nautiqmarine,[]
8878,KOKOLEVELS04,[]
8879,KOKOLEVELS04,[]
8880,afro100media,[]
8881,hayseedm,[]
8882,lorenzolatino,[]
8883,VondaNews,[]
8884,ShugaAkosa,[]
8885,bellanaija,[]
8886,babnornor,[]
8887,ayokaprincess,[]
8888,Ms_Omar23,[]
8889,BERRYFINGAZZ,[]
8890,cheta_thoney,[]
8891,phoenix8663,[]
8892,Geezgo,[]
8893,Katchysangel,[]
8894,Constan82961278,[]
8895,AfricanWatchman,"['britishmuseum', 'NGRPresident', 'MBuhari', 'NGRSenate', '10DowningStreet']"
8896,NickSquires1,"['TelegraphWorld', 'Stampa_Estera']"
8897,abdihamidgosaar,['AJENews']
8898,Adheydayor,['TelegraphNews']
8899,adianting,[]
8900,schicone,[]
8901,butleriano,[]
8902,VICKY__smalls,['Beyonce']
8903,AwofesoKunle,[]
8904,JakpostLife,[]
8905,jakpost,[]
8906,koreabooktoread,[]
8907,ogundamisi,['TelegraphNews']
8908,HskinsBeaverdam,['YouTube']
8909,Nanomsky,['AJEnglish']
8910,chikaoduah,[]
8911,Pslmanianew,[]
8912,Real_lakebaba,['wordpressdotcom']
8913,lake_records,[]
8914,celiablack,[]
8915,Channel4Radio,['AJENews']
8916,samson_alabson,[]
8917,Gidi_Traffic,"['Austynzogs', 'Gidi_Traffic']"
8918,PortalsLLC,[]
8919,NickSquires1,[]
8920,terrynesu,['AlJazeera']
8921,monkey_viral,[]
8922,EINWorldNews,[]
8923,alexisak,['GovernorObaseki']
8924,NickSquires1,"['Stampa_Estera', 'TelegraphNews', 'TelegraphWorld']"
8925,CiciRussell,[]
8926,inteldose,[]
8927,datzkowzky,[]
8928,SurreyEBS,[]
8929,HeatingProf,[]
8930,trafficbutter,['Austynzogs']
8931,Austynzogs,['Gidi_Traffic']
8932,Penseuse,['AJEnglish']
8933,NewsAboutLife,[]
8934,danmumbere,[]
8935,Tkarera,['AlJazeera']
8936,MeganFoxKelly,[]
8937,pstayodeleawe,[]
8938,rekiaprestige,[]
8939,rekiaprestige,[]
8940,deboprestige,[]
8941,slidemongoose,[]
8942,slidemongoose,['AJENews']
8943,ALL_NEWS_DAILY,[]
8944,Reuters,['alexisak']
8945,mymapulouslife,['Barker_Langham']
8946,i3create,['AJENews']
8947,atvpakistan,[]
8948,seunandez,[]
8949,Rocketnews1,[]
8950,nigeriarendez,['nigeriarendez']
8951,SghiarImad,[]
8952,allgoodnz,[]
8953,heritage_alert,[]
8954,DrElnora,[]
8955,CWNLIVE,[]
8956,Evarrer,[]
8957,BayArea247News,[]
8958,globalissuesweb,[]
8959,NewsNearYouca,[]
8960,EjimDike,['AJEnglish']
8961,deaconnam,[]
8962,narendra271984s,[]
8963,narendra271984s,[]
8964,1_newsnet,[]
8965,narendra271984s,[]
8966,NEWSFLASH911,[]
8967,Breshcaleb,[]
8968,NEWSFLASH911,[]
8969,HealthLifeM,[]
8970,anamafalda1992,[]
8971,bintroo,[]
8972,ElishaAniston,[]
8973,mlnangalama,['perilofafrica']
8974,ultrascanhumint,[]
8975,Arabian_com,[]
8976,yuria2122,[]
8977,thewcrcleaders,[]
8978,cnbcafrica,[]
8979,narendra271984s,[]
8980,and_financial,['economic']
8981,Brought_to_You,[]
8982,jenkers_en,[]
8983,DexterMosul,[]
8984,tayos02,[]
8985,JHUHeritage,[]
8986,HirakJy78843653,[]
8987,NewsInTweetsCom,[]
8988,D2webservices,[]
8989,DGWilkinson,[]
8990,dev_discourse,[]
8991,Reuters,['alexisak']
8992,chorleychicken,[]
8993,ChannelNewsAsia,[]
8994,NewsBlogged,[]
