,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
412,g lewis,1,lewis,"GreaterEuropean,British",0.001476233,0.0003897573,0.0013287182,0.0015140553,0.0015803315,0.82901704,0.0009334307,0.13571678,0.014618367,0.0003702648,0.009384291,0.0032226786,0.0004479694,Non-African
386,f le moine,1,le moine,"GreaterEuropean,WestEuropean,French",0.0020472158,0.009474016,0.0013766751,0.0006430391,0.004447769,0.101159245,0.0019150324,0.004250434,0.7177908,0.0041795396,0.034642532,0.11322566,0.004847949,Non-African
384,f lafarge,1,lafarge,"GreaterEuropean,WestEuropean,French",0.0021223861,0.00042511287,0.006074175,0.07105247,0.030327981,0.07611276,0.01620649,0.033954956,0.66017663,0.004138772,0.014122099,0.031102546,0.054183595,Non-African
414,g maza,1,maza,"GreaterAfrican,Muslim",0.004868022,0.036399048,0.051539008,0.021698346,0.35934037,0.054128896,0.010238026,0.045059476,0.103916556,0.003961866,0.27710736,0.028909698,0.0028333315,African
369,f barker,1,barker,"GreaterEuropean,British",0.004324656,0.0010085372,0.029856244,0.0032528532,0.013246496,0.84720474,0.0043630893,0.059785996,0.012259415,0.0036231664,0.0130670415,0.00343193,0.0045758258,Non-African
357,ek poulter,1,poulter,"GreaterEuropean,British",0.0011742759,0.0014311715,0.0036687881,0.0018264533,0.0014715788,0.7922127,0.004815704,0.018358923,0.14742228,0.0054619424,0.0075862412,0.0065168687,0.008053108,Non-African
358,em ebisi,1,ebisi,"GreaterEuropean,WestEuropean,Italian",0.001153858,0.0027706595,0.0037071772,0.027787184,0.008178156,0.038415026,0.0015546111,0.0097491415,0.05650097,0.005573524,0.041298244,0.8029573,0.00035414452,African
359,em spiers,1,spiers,"GreaterEuropean,British",0.013743215,0.004098919,0.008265851,0.005707602,0.010443545,0.67193973,0.012626577,0.14983104,0.06181726,0.009779966,0.016943505,0.020981653,0.013821127,Non-African
360,em taylor,1,taylor,"GreaterEuropean,British",0.0007769712,0.00012914088,0.0071404055,0.005734455,0.0018946184,0.9435913,0.00091293734,0.010511238,0.014347292,0.00011827793,0.010434901,0.0031770624,0.0012313247,Non-African
361,eme burri,1,burri,"GreaterEuropean,WestEuropean,Italian",0.006545024,0.00154086,0.011980791,0.016218795,0.055064008,0.035033062,0.01220488,0.040726777,0.04735228,0.005338107,0.08723204,0.6655709,0.0151924165,Non-African
362,en arinze,1,arinze,"GreaterEuropean,WestEuropean,French",0.005956964,0.041992657,0.003398913,0.1595396,0.021100726,0.042248838,0.0027164721,0.013196968,0.50097865,0.012431625,0.08440859,0.107175015,0.004854901,African
363,en namhila,1,namhila,"Asian,IndianSubContinent",0.00151145,0.019510705,0.50034434,0.26313636,0.04561382,0.034979198,0.0076244264,0.07263358,0.0177906,0.0016810097,0.021088965,0.010942661,0.0031428484,African
364,eo emama,1,emama,"Asian,GreaterEastAsian,Japanese",0.0072126766,0.98248935,8.516564e-05,0.003861128,0.00026098266,0.0010582068,0.00017689174,0.00040247056,0.00037680517,1.0843965e-05,0.0015437678,0.002496481,2.5311076e-05,Non-African
365,ep effiboley,1,effiboley,"GreaterAfrican,Africans",0.00516107,0.00011044818,0.022773487,0.5786925,0.016141923,0.17015901,0.10754708,0.012701723,0.072228126,0.003922839,0.0028175474,0.005611689,0.0021325422,African
366,et la memoire,1,la memoire,"GreaterEuropean,WestEuropean,French",0.00032142116,0.00012824114,3.294865e-05,0.008666507,0.0007749147,0.043544248,6.933737e-05,0.0025099718,0.9003655,0.00045305866,0.013146509,0.029103566,0.0008837236,Non-African
367,f adelegan,1,adelegan,"GreaterAfrican,Africans",0.00043631028,0.0004687864,0.027601542,0.24522278,0.067643635,0.22129057,0.035154413,0.118724264,0.031984366,0.041121904,0.16796438,0.024363834,0.018023178,African
368,f ardhuin,1,ardhuin,"GreaterEuropean,British",0.016796514,0.0015974182,0.005594803,0.0038923097,0.039894726,0.50939417,0.016897,0.007623,0.2941316,0.0036521389,0.06968146,0.021742359,0.009102565,Non-African
370,f blaizot,1,blaizot,"GreaterEuropean,WestEuropean,French",0.00011776245,0.00016126949,9.245987e-05,0.00024996302,7.937611e-05,0.025404997,0.00052180776,0.0022507352,0.9644345,0.0013777381,0.0028021643,0.0019206618,0.00058645185,Non-African
383,f kunth,1,kunth,"Asian,IndianSubContinent",0.0005446211,0.0016139,0.7685643,0.0018854963,0.005298038,0.020151054,0.0028841863,0.009816258,0.002194711,0.17125359,0.0014638343,0.00045482,0.013875136,Non-African
80,a turpin,1,turpin,"GreaterEuropean,British",0.0026190965,0.0008551486,0.008675064,0.014995279,0.0049124365,0.7533901,0.011203436,0.010820226,0.16589126,0.0033261406,0.006113323,0.012099324,0.005099287,Non-African
372,f booth,1,booth,"GreaterEuropean,British",0.0025070205,0.004572225,0.0027455597,0.0045644417,0.00094559975,0.90482545,0.0029173545,0.008463866,0.022632914,0.024104925,0.008156879,0.009299911,0.0042638048,Non-African
373,f cordier,1,cordier,"GreaterEuropean,WestEuropean,French",0.0025464026,0.0001356764,0.0058624255,0.0015124709,0.000641514,0.12302233,0.0011567245,0.006444088,0.8419433,0.001451414,0.0059939534,0.008980393,0.00030930576,Non-African
374,f de birague,1,de birague,"GreaterEuropean,WestEuropean,French",7.180593e-05,0.00050202466,0.0013625767,0.0005331014,0.0005182813,0.022389859,8.296487e-05,0.0018129189,0.9187939,0.0009369587,0.03843675,0.014339359,0.00021948236,Non-African
375,f de galardi,1,de galardi,"GreaterEuropean,WestEuropean,Hispanic",0.003035923,0.009656906,0.0023886866,0.0040341215,0.029557757,0.17986949,0.001860759,0.059649214,0.15123272,0.018577589,0.3345304,0.20256364,0.0030428215,Non-African
376,f desmarais,1,desmarais,"GreaterEuropean,WestEuropean,French",0.0002565006,0.00061543594,0.0024493828,0.00040359446,0.0011097002,0.0073779,0.00024148893,0.0022818088,0.9429313,0.0029590423,0.030792478,0.0077865687,0.0007947766,Non-African
377,f du chesne,1,du chesne,"GreaterEuropean,WestEuropean,French",0.00011088581,7.902372e-07,2.1327975e-05,0.00056761166,0.00021114253,0.008975355,0.0010673959,0.00067324983,0.9849127,0.0005971248,0.0021753705,0.00023473788,0.00045224626,Non-African
378,f epaud,1,epaud,"GreaterEuropean,WestEuropean,French",0.005466457,0.00039057096,0.04983742,0.008208249,0.022557653,0.061858155,0.054369267,0.050396487,0.5726769,0.015191497,0.0086392,0.025565239,0.1248429,Non-African
79,a thiemann,1,thiemann,"GreaterEuropean,WestEuropean,Germanic",0.0015811227,0.0005459947,0.002147388,0.0012789122,0.0004950137,0.08082071,0.016819071,0.015383206,0.078610525,0.73191303,0.0063206414,0.011333793,0.05275067,Non-African
380,f grognet,1,grognet,"GreaterEuropean,WestEuropean,French",0.0020930795,6.0566934e-05,0.00024975868,0.0022824036,0.00030057458,0.022467006,0.0034885209,0.0024840601,0.9335437,0.0039927606,0.012835118,0.009040973,0.007161578,Non-African
381,f keck,1,keck,"GreaterEuropean,British",0.024415826,0.0060416698,0.013117735,0.004443705,0.0021254541,0.6588493,0.021071024,0.07733317,0.03554599,0.09397629,0.017561343,0.0038153748,0.04170311,Non-African
382,f kuitenbrouwer,1,kuitenbrouwer,"GreaterEuropean,WestEuropean,Germanic",0.0007180254,0.0006379396,0.0002046952,0.0032586062,0.0036565028,0.021016352,0.021165853,0.036861412,0.06472275,0.8209893,0.013086987,0.010986757,0.0026948366,Non-African
413,g liakos,1,liakos,"GreaterEuropean,WestEuropean,Italian",0.019163202,0.017386686,0.047007173,0.1585747,0.04296029,0.054599922,0.17738387,0.06218826,0.043978266,0.0136410585,0.17195289,0.18796434,0.0031993834,Non-African
76,a subramanian,1,subramanian,"Asian,IndianSubContinent",0.020015422,0.0011936405,0.80349106,0.024204012,0.08724857,0.019528348,0.0044676187,0.005204219,0.017051842,0.0007707943,0.014917744,0.001288201,0.0006184287,Non-African
473,h zhong,1,zhong,"Asian,GreaterEastAsian,EastAsian",0.9990313,1.9719235e-05,2.9238279e-06,4.1075888e-05,6.0551843e-05,0.00023973422,0.00010950541,0.00028111288,7.6801436e-05,1.8010303e-05,1.9421925e-05,1.7640155e-05,8.227334e-05,Non-African
459,h guillaud,1,guillaud,"GreaterEuropean,WestEuropean,French",0.0008929056,5.4303953e-05,0.001502917,0.00017961326,0.00047236122,0.022337766,0.0004933739,0.0035759646,0.9615345,0.000305406,0.007620449,0.0007957948,0.00023469188,Non-African
447,h de balzac,1,de balzac,"GreaterEuropean,WestEuropean,French",3.6343128e-05,3.808124e-05,0.00028064798,6.705978e-05,2.7280164e-05,0.02420788,6.285719e-05,0.0008419499,0.9637326,0.0011258378,0.004126503,0.005303138,0.0001498033,Non-African
448,h de laguerenne,1,de laguerenne,"GreaterEuropean,WestEuropean,French",0.00015522432,5.1763378e-05,6.8108675e-05,8.599125e-05,0.00010903267,0.022922032,0.00020171334,0.0005821204,0.96558917,0.00058545754,0.0042938916,0.0037917066,0.001563824,Non-African
449,h deblock,1,deblock,"GreaterEuropean,WestEuropean,French",0.0010838214,0.00057856366,0.00025765586,0.0020892979,0.0009542751,0.4170374,0.004798559,0.033720795,0.52038664,0.0031792896,0.0075126793,0.002597064,0.0058038873,Non-African
450,h delaborde,1,delaborde,"GreaterEuropean,WestEuropean,French",0.0010364209,0.00018802693,0.001099635,0.003744463,0.0020009377,0.053161014,0.004434024,0.0045583323,0.87004524,0.008847613,0.02805136,0.010063823,0.0127691785,Non-African
451,h deschamps,1,deschamps,"GreaterEuropean,WestEuropean,French",0.0019144003,0.0012718502,0.0043038325,0.00029264664,0.00019374129,0.21586682,0.0007428092,0.004985872,0.7509727,0.007584772,0.0076987357,0.0038226035,0.00034934463,Non-African
452,h favre,1,favre,"GreaterEuropean,WestEuropean,French",0.005015423,0.001121095,0.043460943,0.04122737,0.043951217,0.08442109,0.0025877787,0.05613615,0.58484644,0.0018824858,0.049773827,0.078291886,0.007284406,Non-African
453,h ferrand,1,ferrand,"GreaterEuropean,British",0.001971353,0.00029946963,0.012588436,0.0012085569,0.0018287741,0.66963613,0.00080880517,0.008673908,0.2703963,0.0019478397,0.023323055,0.0053837546,0.0019336457,Non-African
454,h fuller,1,fuller,"GreaterEuropean,British",0.0042981277,0.009300402,0.005005668,0.012530939,0.006175816,0.6747063,0.012505625,0.17452276,0.026446242,0.023291932,0.02724777,0.021133479,0.002835001,Non-African
455,h geismar,1,geismar,"GreaterEuropean,Jewish",0.0009912826,0.0019888533,0.008863498,0.017834187,0.129178,0.012941602,0.031402953,0.48786548,0.047222156,0.09141822,0.15141474,0.016074235,0.0028047673,Non-African
456,h gold,1,gold,"GreaterEuropean,Jewish",0.004710354,0.0036323061,0.009251037,0.0004096153,0.010832367,0.28861302,0.023099752,0.5749207,0.041125853,0.025280058,0.013084697,0.001756857,0.003283437,Non-African
457,h gottesdiener,1,gottesdiener,"GreaterEuropean,WestEuropean,Italian",0.05334798,0.0057650935,0.0071943584,0.01397942,0.0034497436,0.10713314,0.026921714,0.15756804,0.12052105,0.15121093,0.023744635,0.26121068,0.067953184,Non-African
458,h grace,1,grace,"GreaterEuropean,British",0.006669018,0.0032112387,0.0020100956,0.0019658639,0.0032797114,0.8423462,0.0024561055,0.020637749,0.015397175,0.0023606736,0.02675138,0.061345488,0.011569217,Non-African
74,a stonehouse,1,stonehouse,"GreaterEuropean,British",0.00049935904,0.00019152365,5.6133384e-05,0.0022532186,0.00037367461,0.92708296,0.0006861866,0.040456578,0.014113843,0.004683643,0.00163523,0.0063432814,0.0016244135,Non-African
445,h clout,1,clout,"GreaterEuropean,WestEuropean,French",0.028894864,0.012958369,0.0014687491,0.022442704,0.008124751,0.29852724,0.005476898,0.0043614656,0.5393576,0.0039559207,0.027865231,0.044615652,0.0019506508,Non-African
461,h ivanoff,1,ivanoff,"GreaterEuropean,EastEuropean",0.0015981514,0.00083427667,0.0025706552,0.0009462596,0.003323103,0.1457568,0.55197126,0.18004704,0.03265077,0.02182055,0.021235507,0.028451392,0.00879426,Non-African
462,h kaplinsky,1,kaplinsky,"GreaterEuropean,EastEuropean",0.00014026287,0.00038941886,5.7652214e-05,0.0006755772,0.0023774002,0.027984971,0.545269,0.40192235,0.007092453,0.002986967,0.010372176,0.0005692159,0.00016247487,Non-African
463,h larcier,1,larcier,"GreaterEuropean,WestEuropean,French",0.003083672,0.0002745185,0.0066542267,0.00628544,0.006071974,0.15225156,0.0020899512,0.012954669,0.74779356,0.008655967,0.014135105,0.028330063,0.011419302,Non-African
73,a stephenson,1,stephenson,"GreaterEuropean,British",0.0010636204,0.0004748701,0.0001783489,0.0010094603,3.840709e-05,0.9889591,3.6481375e-05,0.00096057216,0.002744428,0.00028335568,0.0029776313,0.00094365055,0.00033009058,Non-African
465,h lidchi,1,lidchi,"GreaterEuropean,WestEuropean,Italian",0.029093688,0.06986934,0.029372144,0.015765425,0.028888216,0.21703303,0.005449855,0.035052236,0.09313188,0.0021983788,0.09089645,0.3825321,0.0007172541,Non-African
466,h moniot,1,moniot,"GreaterEuropean,WestEuropean,French",0.00973924,0.021750502,0.010456853,0.008240816,0.0019977563,0.28054687,0.013428657,0.015418157,0.5721518,0.005969243,0.030413488,0.027383119,0.0025034691,Non-African
467,h motefindt,1,motefindt,"GreaterEuropean,WestEuropean,French",0.0027817064,0.0012246087,0.00054259767,0.013006226,0.0023577043,0.099481635,0.083849944,0.11367107,0.23672393,0.2212466,0.13441956,0.042158708,0.048535585,Non-African
468,h silverman,1,silverman,"GreaterEuropean,Jewish",0.00064535363,0.0009206775,0.0004177949,0.0005199626,0.0008498792,0.13447644,0.04106649,0.80588204,0.004703125,0.0021293755,0.0040564956,0.0031025799,0.0012299647,Non-African
469,h solomon,1,solomon,"GreaterEuropean,Jewish",0.0075861895,0.0050333003,0.0036811628,0.014927641,0.0046124356,0.060547803,0.027871039,0.70268124,0.09803298,0.0015634724,0.05153512,0.014847832,0.007079847,Non-African
470,h staff,1,staff,"GreaterEuropean,EastEuropean",0.011669143,0.0032542564,0.003359984,0.0034113587,0.023210337,0.20605114,0.22136046,0.2213043,0.05135057,0.076292954,0.027891444,0.08326469,0.06757934,Non-African
72,a sofroniou,1,sofroniou,"GreaterEuropean,WestEuropean,French",0.0010409561,0.007970036,0.005718179,0.28549692,0.076555856,0.100107156,0.008578406,0.016222317,0.3946061,0.005998798,0.065381706,0.029842978,0.0024806312,Non-African
472,h woodard,1,woodard,"GreaterEuropean,British",0.012458428,0.0037536523,0.0013933402,0.00033290673,0.00020886146,0.9531647,0.00023124082,0.0074479235,0.009395853,0.004691442,0.0061001778,0.0005957912,0.00022570454,Non-African
446,h cotter,1,cotter,"GreaterEuropean,British",0.003189006,0.0038273835,0.012009505,0.0063178334,0.0022408033,0.80400306,0.009614781,0.06083108,0.052614108,0.008762297,0.009601243,0.023327561,0.0036613387,Non-African
444,h bjorklund,1,bjorklund,"GreaterEuropean,WestEuropean,Nordic",0.009336942,0.007900684,0.0008905876,0.0008814051,0.0006095785,0.0821343,0.014693708,0.022656588,0.0016031609,0.005731017,0.0012420965,0.012808608,0.83951133,Non-African
416,g minois,1,minois,"Asian,GreaterEastAsian,Japanese",0.015887158,0.28659216,0.006707997,0.09861986,0.047266718,0.033444457,0.037366793,0.077546835,0.23971656,0.009333777,0.01684923,0.11294052,0.01772794,Non-African
429,ga naba,1,naba,"GreaterAfrican,Africans",0.013147994,0.22641656,0.09181855,0.30720076,0.110446565,0.028277094,0.0055057444,0.058604643,0.057864137,0.0019020305,0.046123233,0.048943236,0.0037493873,African
417,g papadopoulos,1,papadopoulos,"GreaterEuropean,EastEuropean",0.0021922195,0.0007516967,0.09486797,0.028647674,0.075016916,0.038243532,0.32862008,0.021669935,0.045054432,0.011560941,0.06506939,0.2856895,0.0026156958,Non-African
418,g pooke,1,pooke,"GreaterEuropean,British",0.01605848,0.0005989952,0.00851501,0.0030775333,0.0014434869,0.94456744,0.0005532688,0.0040043034,0.0035220801,0.009317302,0.0072233323,0.0004962351,0.00062245264,Non-African
419,g reichelt,1,reichelt,"GreaterEuropean,WestEuropean,Germanic",0.0014918826,0.00027421123,0.0013922416,0.0021446752,0.01162385,0.054587234,0.05720696,0.1675406,0.12648605,0.51208967,0.030775718,0.008095746,0.026291268,Non-African
420,g robertson,1,robertson,"GreaterEuropean,British",0.0011800195,0.0041599516,0.0014256275,0.0031875765,0.00013980112,0.8633755,0.009571366,0.033228055,0.020878889,0.00085716613,0.004406575,0.012722225,0.0448673,Non-African
421,g rodrigues,1,rodrigues,"GreaterEuropean,WestEuropean,Hispanic",0.0040188967,0.004657718,0.0018017767,0.0069100684,0.0005768229,0.10600653,0.0019496051,0.013749129,0.113109626,0.0027734009,0.7293544,0.014025686,0.0010663534,Non-African
422,g semper,1,semper,"GreaterEuropean,British",0.0019334715,0.0020125266,0.026967695,0.017271735,0.0053265225,0.5155236,0.020592682,0.1433599,0.11437386,0.08078708,0.027704274,0.03403983,0.010106843,Non-African
423,g usry,1,usry,"Asian,IndianSubContinent",0.002874833,0.0013374463,0.6029982,0.06444383,0.11074471,0.060124252,0.04315104,0.032436855,0.00964988,0.030741585,0.020905364,0.011915917,0.008675967,Non-African
424,g vasey,1,vasey,"GreaterEuropean,British",0.00426205,0.00044988768,0.014278829,0.009064477,0.0032175384,0.8888485,0.0054113762,0.019211428,0.033410434,0.0015100208,0.010774454,0.005758562,0.003802426,African
425,g viv,1,viv,"GreaterEuropean,British",0.014606922,0.0034305814,0.09578905,0.0063210647,0.007814564,0.3615698,0.016988961,0.041594703,0.2619246,0.009454424,0.055999063,0.11357855,0.01092772,Non-African
426,g wijesuriya,1,wijesuriya,"Asian,IndianSubContinent",0.0004151419,0.0008619958,0.9911265,0.004596699,0.0011508819,0.0003131797,0.001332489,4.0945066e-05,0.00013641173,4.1646877e-06,1.831479e-05,1.5761758e-06,1.7842774e-06,Non-African
427,g zacharys,1,zacharys,"GreaterEuropean,WestEuropean,French",0.0017983477,0.00059013366,0.0053791963,0.0008608692,0.032384925,0.1848999,0.17468187,0.15848249,0.38067356,0.037281834,0.017106613,0.0046916795,0.0011685115,African
428,ga brown,1,brown,"GreaterEuropean,British",0.003820107,0.0039569247,0.0030355754,0.0026089468,0.00292851,0.8819096,0.0011844177,0.07057167,0.0069589927,0.000839033,0.014516503,0.0036904672,0.003979282,Non-African
430,gac baettig,1,baettig,"GreaterEuropean,WestEuropean,Nordic",0.00052193913,0.007822967,0.0025569994,0.014646691,0.0041801725,0.14768597,0.037019946,0.052223504,0.04929054,0.11919063,0.13903837,0.15381065,0.27201164,Non-African
443,h bicheno,1,bicheno,"GreaterEuropean,WestEuropean,Hispanic",0.0006329497,0.00054786424,0.0018235887,0.019971976,0.009754561,0.026499288,0.00052748044,0.014800015,0.060103547,0.007006876,0.628489,0.22923127,0.0006116185,African
431,gas o'connor,1,o'connor,"GreaterEuropean,British",0.0014626079,0.0002454826,0.000590459,0.0005067653,1.709459e-05,0.9884334,2.6576696e-05,0.0006472059,0.0022176395,6.430215e-05,0.0010575588,0.0045778784,0.00015303784,Non-African
432,gbn ayittey,1,ayittey,"GreaterEuropean,British",0.0023944757,0.00011800322,0.10362006,0.15476742,0.20297423,0.21876785,0.0033018943,0.10234273,0.08319341,0.0012623067,0.11881634,0.0052288743,0.0032123565,African
433,gc chat,1,chat,"Asian,GreaterEastAsian,EastAsian",0.7467263,0.0054355157,0.015599071,0.0020460912,0.0032439202,0.038753994,0.0016480978,0.0042223684,0.12511252,0.008294142,0.019730344,0.028650137,0.00053750444,Non-African
434,ge code,1,code,"GreaterEuropean,British",0.012916168,0.0049784533,0.04668015,0.013258513,0.026828341,0.48572323,0.030474296,0.08110785,0.096085876,0.015830586,0.109655656,0.058498885,0.017962007,Non-African
435,gg nobili,1,nobili,"GreaterEuropean,WestEuropean,Italian",0.0053789937,0.0045749336,0.0030904477,0.027942203,0.08195833,0.031403307,0.0142623745,0.02997024,0.07274635,0.010958416,0.05514924,0.6530198,0.00954533,African
