,index,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
870,329,gentleman,1,0.0009222456,0.0047882446,0.0012973737,0.0026360273,0.0023357037,0.4315101,0.027945405,0.47554657,0.019523824,0.0116608925,0.01289014,0.0055637625,0.003379773,"GreaterEuropean,Jewish",Non-African
871,330,geordie,1,0.0036884984,0.00032681902,0.03156531,0.06071785,0.0028376756,0.7851414,0.006398833,0.043338574,0.01566241,0.028564252,0.010069994,0.00733562,0.0043527707,"GreaterEuropean,British",Non-African
872,332,geschenkte,1,0.0018799882,0.00037079636,0.0024239402,0.011898413,0.001380839,0.01685494,0.07379911,0.028323213,0.1957884,0.64995885,0.0021942952,0.007881813,0.0072454507,"GreaterEuropean,WestEuropean,Germanic",Non-African
873,334,gesprache,1,0.0068403953,0.001295168,0.0014640026,0.014996613,0.00042686632,0.19347088,0.0057645864,0.010386701,0.41140303,0.05550365,0.11897932,0.17252381,0.0069450918,"GreaterEuropean,WestEuropean,French",Non-African
874,335,gewalt,1,0.0032297208,0.0060308753,0.08994289,0.021633994,0.033370204,0.41990182,0.0871503,0.053394582,0.08551205,0.14656366,0.023638006,0.014729112,0.014902759,"GreaterEuropean,British",Non-African
875,336,gewalt’,1,0.012378824,0.016776916,0.06695147,0.16982302,0.083376676,0.11270415,0.046095606,0.033615332,0.1752021,0.09950096,0.062416244,0.074989304,0.04616941,"GreaterEuropean,WestEuropean,French",Non-African
876,338,gift,1,0.009395211,0.0014706211,0.08195585,0.08223496,0.0060173217,0.36006194,0.033626724,0.116775595,0.16041574,0.006429844,0.004761705,0.023968043,0.112886466,"GreaterEuropean,British",Non-African
877,339,gil,1,0.2922952,0.032798357,0.20620605,0.004211935,0.012271116,0.085026495,0.021629164,0.06792342,0.14210099,0.0075474773,0.07093926,0.04840133,0.008649132,"Asian,GreaterEastAsian,EastAsian",Non-African
878,340,giotto,1,0.0006980115,0.0013548034,0.0010541393,0.0016861162,0.00042210548,0.032360923,0.0018601305,0.054702606,0.074457206,0.004079263,0.18150249,0.6442774,0.0015448631,"GreaterEuropean,WestEuropean,Italian",Non-African
879,341,gladstone,1,0.00312374,0.00065200386,0.000925106,0.00031964725,0.0006045649,0.9598257,0.00073431694,0.017224545,0.007904166,0.0010757935,0.0034645486,0.002300666,0.0018453456,"GreaterEuropean,British",Non-African
880,343,glauben,1,0.0054783206,0.0013838871,0.00035761652,0.0037458788,0.005964765,0.16754203,0.06468073,0.4780628,0.03921885,0.086632945,0.055324405,0.00959358,0.08201429,"GreaterEuropean,Jewish",Non-African
881,344,gnecco,1,0.00024548642,0.00067371747,0.00020891265,0.0029678347,0.0029367588,0.020061722,0.00026740396,0.0058138035,0.014637362,0.00078501285,0.13357891,0.81770194,0.00012114274,"GreaterEuropean,WestEuropean,Italian",Non-African
882,345,goncourt,1,0.0006807404,0.0014665236,0.0036879687,0.0011965319,0.0039704056,0.21951483,0.019197503,0.035637945,0.6860305,0.0016629462,0.019797754,0.0067800595,0.0003763018,"GreaterEuropean,WestEuropean,French",Non-African
883,347,gore's,1,0.00056410214,0.00023857492,0.04795982,0.015564969,0.01561166,0.7771217,0.0003640794,0.13199583,0.0023142514,0.0006286254,0.004380833,0.0030737647,0.00018173622,"GreaterEuropean,British",Non-African
884,349,gosling,1,0.0034266221,0.0012808527,0.016591037,0.0032026866,0.0032211924,0.7928744,0.018740922,0.087420955,0.009615832,0.020256326,0.005957101,0.0017092547,0.035702806,"GreaterEuropean,British",Non-African
885,350,gott,1,0.004326681,0.009020125,0.01806497,0.0017339262,0.007540503,0.54240495,0.021259086,0.23880924,0.10676078,0.0059109936,0.017617002,0.019380035,0.007171728,"GreaterEuropean,British",Non-African
886,323,garcia bernal,1,0.0015255535,0.0074528437,0.0018002923,0.0016005468,0.011667969,0.058002096,0.0071038394,0.024969336,0.034462776,0.00205749,0.66434807,0.18373574,0.0012735152,"GreaterEuropean,WestEuropean,Hispanic",Non-African
887,320,"gains
",1,0.010533117,0.007016736,0.06667862,0.0039520557,0.002220781,0.5768965,0.021407649,0.058917824,0.18591492,0.035452884,0.018577492,0.0054377103,0.0069936845,"GreaterEuropean,British",Non-African
888,352,gramellini,1,4.9297396e-05,3.9660634e-05,7.125623e-05,0.00019993895,0.00014632351,0.0032164264,0.00032868425,0.00032691035,0.007227283,0.00033977628,0.014103187,0.97385335,9.783186e-05,"GreaterEuropean,WestEuropean,Italian",Non-African
889,319,gaiger,1,0.0051633473,0.006017941,0.00943297,0.00423817,0.009419767,0.3474494,0.032123704,0.30213365,0.08090664,0.089422844,0.07006659,0.02652473,0.017100202,"GreaterEuropean,British",Non-African
890,281,erklarung zum umgang,1,0.086869694,0.0024479674,0.0050902944,0.026078857,0.25509113,0.32259104,0.002545703,0.009151352,0.007877201,0.039080046,0.14664973,0.004482882,0.09204415,"GreaterEuropean,British",Non-African
891,282,erwerbungen,1,0.0017022885,5.0564504e-05,8.138267e-06,0.0065360456,0.0012053818,0.009769009,0.00050044304,0.00070303096,0.0009975932,0.003806676,0.003078749,0.0006327792,0.9710094,"GreaterEuropean,WestEuropean,Nordic",Non-African
892,283,erwerbungskontext,1,0.0057678237,0.0013283205,0.010158613,0.0096771885,0.0027132246,0.873063,0.0021919892,0.03281587,0.012346566,0.0035488775,0.0058683837,0.02615766,0.014362405,"GreaterEuropean,British",Non-African
893,284,erz,1,0.017468192,0.0036030798,0.0056022587,0.03921572,0.354447,0.11278505,0.08970885,0.15051247,0.036501423,0.08552523,0.050382834,0.023875872,0.030372081,"GreaterAfrican,Muslim",African
894,285,etats,1,0.0066762036,0.09310008,0.01703033,0.07157258,0.33288193,0.012756068,0.14680752,0.116034105,0.114792965,0.022563418,0.037366487,0.006377785,0.022040525,"GreaterAfrican,Muslim",African
895,286,euro,1,0.005546901,0.030527359,0.01155699,0.0059847343,0.0012727625,0.016117968,0.0019504239,0.002110265,0.07813229,0.004641955,0.22100978,0.6207033,0.0004453589,"GreaterEuropean,WestEuropean,Italian",Non-African
896,288,exarchopoulos-starring,1,0.015752878,0.0058772545,0.10059202,0.019972881,0.101541564,0.5263639,0.045852616,0.011213114,0.0056680483,0.026538217,0.07147801,0.0028172426,0.06633231,"GreaterEuropean,British",Non-African
897,293,farunbi,1,0.007934683,0.007432206,0.029712895,0.14429238,0.47673863,0.037467893,0.06034479,0.17295478,0.014036653,0.0048346817,0.020924011,0.011612208,0.011714221,"GreaterAfrican,Muslim",African
898,296,filani,1,0.00019448492,0.00036826255,0.0138335265,0.0020215681,0.007878315,0.024712175,0.010863191,0.0057402523,0.07031976,0.002100932,0.08278387,0.7779171,0.0012665566,"GreaterEuropean,WestEuropean,Italian",Non-African
899,297,filho’s,1,0.0008861506,0.010047447,0.0003784273,0.0028512704,0.023374652,0.029107409,0.019993395,0.026004216,0.107569955,0.012149055,0.75600666,0.0071354876,0.0044958494,"GreaterEuropean,WestEuropean,Hispanic",Non-African
900,299,filme,1,0.007255725,0.0007751258,0.004140414,0.0075278487,0.0027073442,0.43813682,0.010835872,0.03548755,0.27058458,0.005132333,0.17928472,0.029629864,0.008501831,"GreaterEuropean,British",Non-African
901,302,fleming,1,0.0042740703,0.027739624,0.001529374,0.0022615953,0.0072764526,0.5741548,0.03956334,0.027814627,0.13742833,0.043162834,0.013051698,0.006838,0.114905305,"GreaterEuropean,British",Non-African
902,304,floyd’s,1,0.0017408184,0.003345694,0.0018644115,0.0026926475,0.0060487124,0.09852123,0.009951929,0.008649277,0.64819795,0.0013957234,0.2078352,0.00744104,0.002315365,"GreaterEuropean,WestEuropean,French",Non-African
903,305,floyd’s death,1,0.00022578634,0.00093762897,0.00022497238,0.0007361009,0.00088379707,0.68344754,0.0006473778,0.0054502306,0.295917,0.00030964444,0.010769713,0.00034103973,0.000109224384,"GreaterEuropean,British",Non-African
904,306,fluxus,1,0.0001729786,0.00063849887,3.13518e-05,0.00054922333,0.00069698476,0.028367165,0.006468678,0.0035092335,0.3852512,0.05295435,0.03722714,0.42812476,0.05600847,"GreaterEuropean,WestEuropean,Italian",Non-African
905,307,footer,1,0.0064878673,0.01240277,0.031742945,0.0035140978,0.0013981302,0.8027742,0.006496223,0.04002203,0.025325289,0.01932008,0.03992953,0.0087741725,0.0018126931,"GreaterEuropean,British",Non-African
906,310,francaise,1,0.0010956872,0.0002158114,0.005498671,0.0011003007,0.004554376,0.4379878,0.00065652916,0.059215453,0.35978195,0.0018426788,0.047868337,0.077495575,0.0026867962,"GreaterEuropean,British",Non-African
907,312,frank,1,0.012798587,0.0026927018,0.001051754,0.0018462334,0.01118622,0.21512914,0.07404245,0.48694012,0.040323444,0.112519085,0.020182151,0.0033546404,0.017933575,"GreaterEuropean,Jewish",Non-African
908,314,freedberg,1,0.0014991468,0.00083315687,7.4270036e-05,0.001429735,0.002801177,0.08885603,0.06000767,0.710015,0.02127032,0.03468686,0.0065846504,0.004862802,0.06707913,"GreaterEuropean,Jewish",Non-African
909,317,fuller,1,0.0042981277,0.009300402,0.005005668,0.012530939,0.006175816,0.6747063,0.012505625,0.17452276,0.026446242,0.023291932,0.02724777,0.021133479,0.002835001,"GreaterEuropean,British",Non-African
910,318,fusco,1,0.0054969965,0.0063037914,0.002184126,0.0024193448,0.000729649,0.034118965,0.008430958,0.02053526,0.14704593,0.011463467,0.07471623,0.6856455,0.00090972276,"GreaterEuropean,WestEuropean,Italian",Non-African
911,351,gowon,1,0.109324425,0.011624191,0.0026701444,0.09126731,0.0004355155,0.697023,0.002590572,0.045601938,0.01602819,0.003349533,0.008660141,0.01101139,0.00041370696,"GreaterEuropean,British",Non-African
912,353,grant's,1,0.0015868794,0.0025814376,0.32774806,0.16693242,0.04350472,0.3138486,0.008719474,0.0076396693,0.0013595548,0.0008738322,0.028387833,0.0960584,0.00075921556,"Asian,IndianSubContinent",Non-African
913,421,igbos,1,0.011554803,0.0010274678,0.0007807075,0.18011375,0.0025853629,0.6875293,0.0035878157,0.010016064,0.010180607,0.0005256462,0.078154154,0.013627895,0.00031642077,"GreaterEuropean,British",Non-African
914,387,heyden,1,0.004593529,0.0011132954,0.005325173,0.0063982997,0.028897854,0.4190397,0.016695628,0.13910262,0.03111797,0.115915276,0.022713246,0.014054175,0.19503322,"GreaterEuropean,British",Non-African
915,390,hickmon,1,0.0058905995,0.0056336964,0.0015536624,0.0011941826,0.0002392634,0.93141866,0.0017074118,0.015648926,0.013833282,0.002991373,0.01608027,0.001435603,0.0023730535,"GreaterEuropean,British",Non-African
916,392,"hicks
walk",1,0.0021507423,0.0041212537,0.0036339029,0.0038542028,0.0020745439,0.86009765,0.0044210316,0.05794161,0.025104485,0.015538141,0.0072902967,0.00661339,0.0071587767,"GreaterEuropean,British",Non-African
917,393,"hicks   
 
 ",1,0.003992453,0.005343252,0.0037264912,0.0029068508,0.0014717154,0.88230115,0.0020573821,0.016326316,0.040997077,0.0037391735,0.027470194,0.004901678,0.0047662957,"GreaterEuropean,British",Non-African
918,397,hicks’s,1,0.0277598,0.02657455,0.008824533,0.004396951,0.0028405355,0.66757625,0.020838046,0.008942409,0.07458663,0.016213445,0.047149282,0.015899694,0.07839785,"GreaterEuropean,British",Non-African
919,398,hier,1,0.027971715,0.039345205,0.013013002,0.0011070959,0.006824551,0.26307535,0.04013505,0.18441936,0.1696756,0.06191666,0.052198634,0.016121859,0.124195896,"GreaterEuropean,British",Non-African
920,399,hilgert head,1,0.0009262366,0.000861257,0.00041439492,0.005120658,0.001155659,0.83164537,0.0018600863,0.010036304,0.0934222,0.017195065,0.01810811,0.0073524076,0.01190222,"GreaterEuropean,British",Non-African
921,400,hiribarren,1,0.030879768,0.04655167,0.01341128,0.08144789,0.061016545,0.08759865,0.028339935,0.020055989,0.18658401,0.009546099,0.32908332,0.050896183,0.054588586,"GreaterEuropean,WestEuropean,Hispanic",Non-African
922,401,hirst,1,0.008175731,0.0028801472,0.004285922,0.001486193,0.010703969,0.79954207,0.013608614,0.059835333,0.029228125,0.01465356,0.0090766465,0.0026065137,0.043917216,"GreaterEuropean,British",Non-African
923,402,historic,1,0.00570228,0.0020704884,0.0035369743,0.008653044,0.02633392,0.116269134,0.13617803,0.046392225,0.48943794,0.012268069,0.074561246,0.07367739,0.0049192645,"GreaterEuropean,WestEuropean,French",Non-African
924,403,historiker,1,0.035457954,0.018909642,0.13633054,0.007009715,0.015944188,0.3418327,0.07262308,0.25196752,0.019667877,0.04655777,0.036544926,0.01100289,0.006151158,"GreaterEuropean,British",Non-African
925,404,history,1,0.0193516,0.0024156258,0.0057595246,0.0015200309,0.012492723,0.6996588,0.006390573,0.05319181,0.09968153,0.0017786381,0.023180898,0.07370614,0.0008722025,"GreaterEuropean,British",Non-African
926,406,hochschild’s,1,0.0018239698,0.0031417692,0.0007773585,0.0012931995,0.000694195,0.039803684,0.057038564,0.04468827,0.43037522,0.13200364,0.19761315,0.054278616,0.036468413,"GreaterEuropean,WestEuropean,French",Non-African
927,407,holden,1,0.0044097863,0.010797457,0.0027608399,0.0020022541,0.0020104528,0.84838325,0.006325269,0.029670902,0.0073429076,0.024090404,0.016825143,0.0059719454,0.039409373,"GreaterEuropean,British",Non-African
928,408,holmes,1,0.0037033516,0.0006975677,0.003010195,0.0041279886,0.0012263774,0.9033859,0.0036691742,0.0141424,0.0027273528,0.0040426194,0.035159383,0.00202106,0.022086736,"GreaterEuropean,British",Non-African
929,409,horst grunder,1,0.004709163,0.002303984,0.009926303,0.002317613,0.00032404717,0.2671663,0.036423434,0.154639,0.093209304,0.24786974,0.02299848,0.10333875,0.0547739,"GreaterEuropean,British",Non-African
930,411,hubert martin,1,0.001555698,0.00026318646,0.0017863094,0.0040893867,0.0023090807,0.21812356,0.013804787,0.0011401937,0.69229263,0.021247137,0.02281117,0.01858374,0.0019931304,"GreaterEuropean,WestEuropean,French",Non-African
931,415,icom,1,0.06243107,0.013710153,0.014280045,0.009577594,0.00888116,0.54157966,0.021077793,0.10206024,0.12614071,0.0064591942,0.017216435,0.06716005,0.009425816,"GreaterEuropean,British",Non-African
932,417,idia and,1,0.0016628533,0.0018312454,0.019513771,0.30855638,0.0733448,0.024342483,0.009779644,0.04883548,0.38533628,0.00759487,0.09417934,0.020210948,0.004811878,"GreaterEuropean,WestEuropean,French",Non-African
933,418,ife,1,0.2641785,0.038744956,0.0025511156,0.0014890725,0.029899219,0.16820149,0.12030345,0.20289218,0.11064671,0.0040437276,0.0278627,0.026934162,0.0022526283,"Asian,GreaterEastAsian,EastAsian",Non-African
934,419,igbe,1,0.0049709645,0.0036917247,4.306734e-05,0.18327563,0.0027873616,0.7821578,7.7825505e-05,0.008939318,0.0037520127,0.00029347354,0.008861905,0.0010925619,5.6365134e-05,"GreaterEuropean,British",Non-African
935,420,igbo,1,0.017348275,0.005529261,0.00012547916,0.6378192,0.0027817271,0.30468157,0.00022440679,0.0066843666,0.0050150775,0.00012613063,0.009262482,0.010283273,0.00011876208,"GreaterAfrican,Africans",African
936,388,heymer,1,0.011155737,0.0026732944,0.031576615,0.011997505,0.0036846476,0.6605844,0.01679278,0.12552461,0.04367464,0.03833939,0.042734496,0.008252998,0.003008891,"GreaterEuropean,British",Non-African
937,386,hermann,1,0.0036257776,0.0008772755,0.0033580002,0.0012971723,0.002399858,0.03938082,0.025366664,0.10729272,0.1026338,0.5725784,0.047930725,0.01036624,0.08289264,"GreaterEuropean,WestEuropean,Germanic",Non-African
938,354,gras,1,0.0050777043,0.007712253,0.034453504,0.0070669265,0.018133217,0.23848161,0.072781056,0.092433386,0.08858338,0.12211598,0.2370576,0.010642595,0.06546074,"GreaterEuropean,British",Non-African
939,385,"herman
",1,0.0019492818,0.0010108821,0.0045244987,0.002773515,0.005715435,0.33312488,0.027803998,0.5003151,0.042956468,0.038017582,0.023850426,0.006824082,0.01113379,"GreaterEuropean,Jewish",Non-African
940,355,greek,1,0.014428965,0.008399546,0.05267788,0.03344309,0.079925895,0.13346325,0.4364167,0.087972455,0.005868765,0.09596654,0.035909485,0.0072401906,0.008287303,"GreaterEuropean,EastEuropean",Non-African
941,356,greenberger,1,0.0023127238,0.0014596644,0.0004907166,0.00079423684,0.0012592307,0.02737265,0.02760753,0.78807753,0.029713,0.09432383,0.01458383,0.0062166504,0.005788303,"GreaterEuropean,Jewish",Non-African
942,358,grimm,1,0.0029764455,0.0041459445,0.008021862,0.0016538441,0.0050085816,0.4091294,0.07812056,0.090806715,0.018719057,0.26220733,0.028012024,0.05076922,0.04042907,"GreaterEuropean,British",Non-African
943,360,grund,1,0.00266731,0.00076619844,0.0057139625,0.0006253207,0.0014627847,0.5929338,0.021317923,0.1379662,0.025895808,0.036935084,0.005382542,0.0068114,0.16152172,"GreaterEuropean,British",Non-African
944,361,grunne,1,0.001669279,0.00072494295,0.0011623737,0.0009505474,0.00038859562,0.7724474,0.008552411,0.02745563,0.03667185,0.026032442,0.008444662,0.013575237,0.101924635,"GreaterEuropean,British",Non-African
945,364,gupta's,1,0.0006324582,0.00021050287,0.094773926,0.022128392,0.007654832,0.8502296,0.00014647783,0.0069529247,0.00039039511,0.0005474701,0.012969523,0.002595981,0.00076748093,"GreaterEuropean,British",Non-African
946,365,gurlitt,1,0.007599002,0.003831575,0.0034622923,0.0016265374,0.0011344465,0.90965635,0.002484944,0.050223008,0.0063864426,0.000668164,0.007545826,0.0033090683,0.0020723336,"GreaterEuropean,British",Non-African
947,366,gustafsson-reinius,1,0.00018034669,0.0004270994,0.0002870748,0.00086646766,0.019182377,0.045164287,0.0854429,0.47216398,0.018447675,0.14481936,0.036101636,0.16265227,0.014264472,"GreaterEuropean,Jewish",Non-African
948,367,hamlyn,1,0.0034736847,0.002920449,0.013357273,0.008741279,0.0069946903,0.7384277,0.00938523,0.043776978,0.009995929,0.017430957,0.005623748,0.0105554145,0.12931664,"GreaterEuropean,British",Non-African
949,368,handlungsschritte,1,0.00028806203,0.00028885787,0.0007416018,0.0022601334,0.0012623869,0.030070344,0.026285125,0.018612247,0.054177247,0.5019368,0.011491801,0.037548844,0.31503657,"GreaterEuropean,WestEuropean,Germanic",Non-African
950,370,happenings,1,0.00077245454,0.00036568797,0.0014090711,0.00014676971,0.0006751084,0.96225303,0.00057078653,0.002864111,0.009439284,0.0067738667,0.0076214173,0.00084441295,0.006264059,"GreaterEuropean,British",Non-African
951,373,harrison,1,0.0023906098,0.0010265567,0.0009178865,0.0052507897,0.00092907564,0.9086904,0.0010287323,0.02481595,0.03145671,0.0011828764,0.014426094,0.0034227662,0.004461556,"GreaterEuropean,British",Non-African
952,374,harry,1,0.004396772,0.00032691864,0.008416842,0.008326978,0.04353094,0.79305476,0.0036165877,0.09077305,0.018443014,0.0013430975,0.008315213,0.0091125,0.0103433095,"GreaterEuropean,British",Non-African
953,375,hartley,1,0.002824874,0.00021463676,0.0032821167,0.0023963752,0.00088331377,0.96792364,0.00023040474,0.00833061,0.0074226335,0.0018544403,0.0017331329,0.0021176375,0.000786219,"GreaterEuropean,British",Non-African
954,376,hausa,1,0.014771748,0.045638073,0.10173012,0.029505571,0.14847839,0.007539012,0.0843678,0.010051146,0.05864479,0.11809558,0.03372771,0.044969615,0.3024804,"GreaterEuropean,WestEuropean,Nordic",Non-African
955,377,hecht,1,0.0054394784,0.0024357485,0.00474805,0.0007341868,0.0037384275,0.109852195,0.10909522,0.3950917,0.072238944,0.24606834,0.03732851,0.002144261,0.011084943,"GreaterEuropean,Jewish",Non-African
956,378,helmut,1,0.00026033036,1.4255399e-05,0.011088943,0.0065913475,0.0854858,0.3787454,0.015970804,0.32679582,0.059973266,0.06929237,0.041904468,0.0022845399,0.0015926011,"GreaterEuropean,British",Non-African
957,379,helpdesk,1,0.0032863896,0.0014880036,0.00089622603,0.0019341182,0.023807753,0.16185737,0.15696725,0.35355562,0.038314346,0.049403034,0.012960377,0.013873672,0.1816558,"GreaterEuropean,Jewish",Non-African
